full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,GreaterClan,Clan,SubClan,tax_c,Tax_ref
111819 (2002 DD1),0.0243,0.0697,0.477,-1.5493193438985198,9.58943818683258,0.043,?,?,?,0.842499999999999,1.375,0.6275,0.2425,0.1775,?,?,?,4,-,Ulysses,-,,
111932 (2002 GG33),0.0739,0.0539,0.1617,3.32795249268698,34.0259050595712,?,?,?,?,0.885,1.46,0.665000000000001,0.234999999999998,0.15,?,?,?,4,-,Eurybates,AniusSub,,
114208 (2002 VH107),0.0647,0.0717,0.4384,1.82827320807223,32.827717540862004,0.057,?,?,?,0.794,1.4,0.581999999999999,0.246,0.152,?,?,?,5,GreaterAneas,Aneas,-,D,Hasselmann2012
114345 (2002 XN72),0.0968,0.0214,0.3119,3.70056113056978,41.59566045907521,?,?,?,?,0.824999999999999,1.295,0.610000000000001,0.305,0.085000000000001,?,?,?,5,GreaterAstyanax,Mentor,1988RR10Sub,,
114710 (2003 GX7),0.0766,0.0309,0.4727,1.57461712648903,35.3869477193823,?,?,?,?,0.829999999999998,1.4,0.620000000000001,0.280000000000001,0.219999999999999,?,?,?,4,-,Agamemnon,-,,
116134 (2003 WZ142),0.0811,0.0656,0.1204,3.799567077412181,34.7504366418247,0.089,?,?,?,?,?,?,?,?,0.5567545,0.676572,?,5,GreaterAneas,1988RH13,-,,
116439 (2003 YN162),0.0758,0.109,0.2626,4.5246005670334695,37.2849617442568,?,?,?,?,0.609999999999999,1.35,0.420000000000002,0.239999999999998,-0.009999999999998,?,?,?,5,-,-,-,,
116954 (2004 HS1),0.0363,0.1155,0.156,2.12999111382642,17.2103144996911,0.05,?,?,?,0.77,1.35,0.550000000000001,0.209999999999997,0.190000000000001,?,?,?,4,GreaterAchilles,Achilles,-,,
117385 (2004 YN20),0.1134,0.031,0.2083,5.50594007483466,45.8592021111704,0.076,?,?,?,?,?,?,?,?,0.349957,0.2251655,?,5,GreaterAstyanax,Astyanax,OphelestesSub,,
117389 (2004 YD23),0.0501,0.0305,0.4026,0.35943149494011106,25.9715751569492,0.067,?,?,?,0.830000000000002,1.61,0.609999999999999,0.25,0.149999999999999,?,?,?,5,GreaterAneas,Aneas,AneasSub,,
117446 (2005 AV45),0.0246,0.0597,0.0832,0.905416961160029,14.292393639380698,0.084,?,?,?,0.779999999999999,1.415,0.57,0.19,0.055000000000002,?,?,?,5,-,-,-,,
117447 (2005 AX46),0.0492,0.0118,0.4706,-1.01425128376047,19.199524230562602,0.047,?,?,?,0.73,1.33,0.52,0.120000000000001,0.099999999999998,?,?,?,5,GreaterPatroclus,Troilus,TroilusSub,,
118815 (2000 SM108),0.0626,0.1292,0.0378,3.442825643097589,24.3816237864192,0.086,?,?,?,0.763333333333334,1.12666666666667,0.553333333333332,0.186666666666667,0.136666666666667,?,?,?,5,-,1990VU1,1990VU1Sub,,
119528 (2001 US179),0.0302,0.0895,0.2487,0.978931540367228,15.469775979482998,0.057,?,?,?,0.890000000000001,1.53,0.670000000000002,0.25,0.149999999999999,?,?,?,5,GreaterPatroclus,-,-,,
120454 (1988 SJ2),0.0516,0.0163,0.2555,1.06075821806667,25.132617920389105,0.033,?,?,?,0.8525,1.395,0.6375,0.269999999999999,0.212500000000001,?,?,?,5,GreaterPatroclus,-,-,,
122391 (2000 QZ75),0.0141,0.1105,0.244,0.937507612807508,8.26989234513013,?,?,?,?,0.93,1.49,0.719999999999999,0.215,0.16,?,?,?,5,GreaterPatroclus,1971FV1,1971FV1Sub,,
122460 (2000 QB146),0.0113,0.0584,0.29600000000000004,-0.4151132519645561,3.76025429324113,?,?,?,?,0.83,1.37,0.619999999999999,0.300000000000001,0.125,?,?,?,5,GreaterPatroclus,-,-,,
122581 (2000 RJ24),0.0591,0.0562,0.2045,1.6604665456128502,25.755931062746,0.112,?,?,?,?,?,?,?,?,0.2918085,0.24957025,0.00109075,5,GreaterPatroclus,-,-,,
122592 (2000 RE29),0.0475,0.0388,0.4885,-0.32093043394314696,27.499944698189307,?,?,?,?,0.759999999999998,1.51,0.550000000000001,0.32,0.18,?,?,?,5,GreaterPatroclus,Troilus,-,,
122733 (2000 SK47),0.0975,0.0577,0.3716,4.63887139379091,46.78397178862221,0.083,?,?,?,0.797499999999999,1.5025,0.579999999999999,0.2425,0.165,?,?,?,5,-,Apisaon,-,D,Hasselmann2012
122962 (2000 SG215),0.1127,0.0397,0.0601,7.47911489338014,51.4050525230155,?,?,?,?,0.719999999999999,1.38,0.510000000000002,0.199999999999999,0.140000000000001,?,?,?,5,GreaterAstyanax,Astyanax,-,,
124696 (2001 SC137),0.0804,0.0435,0.0673,3.6023884434073903,34.796212900094396,?,?,?,?,0.71,1.51666666666667,0.500000000000001,0.23,0.086666666666667,?,?,?,5,-,Dolon,ErichthoniosSub,,
124985 (2001 TK131),0.0529,0.0769,0.1985,2.14193617595561,26.2518179585243,0.052,?,?,?,0.8325,1.4475,0.619999999999999,0.2175,0.142500000000001,?,?,?,5,GreaterPatroclus,-,-,,
125045 (2001 TK211),0.1027,0.0458,0.413,4.30574673333098,46.015718798472214,0.058,?,?,?,?,?,?,?,?,0.26972075,0.65919375,?,5,GreaterAstyanax,Mentor,-,,
125059 (2001 TB233),0.0335,0.0607,0.1513,0.8028277820183121,13.5918048298576,?,?,?,?,?,?,?,?,?,0.254729,0.455755,?,5,GreaterPatroclus,Phereclos,PhereclosSub,,
125106 (2001 UR39),0.0917,0.0656,0.0535,4.142656078903141,36.34816876847579,?,?,?,?,0.859999999999999,1.43,0.640000000000001,0.380000000000003,0.079999999999998,0.170478,0.439463,?,5,GreaterAneas,-,-,,
125159 (2001 UV93),0.0381,0.0246,0.2409,0.439457748639313,17.224260195770302,0.055,?,?,?,0.885000000000002,1.455,0.669999999999998,0.260000000000002,0.18,?,?,?,5,GreaterPatroclus,Memnon,-,,
127532 (2002 WH9),0.0701,0.0429,0.1669,3.01358748372832,32.9726764015626,0.055,?,?,?,0.759999999999998,1.69,0.559999999999999,0.260000000000002,0.32,?,?,?,5,GreaterAneas,1994CO,-,,
127534 (2002 WR17),0.0286,0.08800000000000001,0.2338,1.05125160286536,15.2396760853186,0.073,?,?,?,0.66,1.43,0.439999999999998,0.240000000000002,0.169999999999998,?,?,?,5,GreaterPatroclus,-,-,,
128299 (2003 YL61),0.0736,0.0588,0.3487,2.05496655951089,31.680565202318807,0.069,?,?,?,0.825000000000001,1.565,0.609999999999999,0.295,0.195,?,?,?,5,-,1990VU1,IdaiosSub,,
128383 (2004 JW52),0.0578,0.0708,0.1766,2.55364201526775,27.978237199345397,?,?,?,?,1.55,1.58,1.3,0.190000000000001,-0.550000000000001,?,?,?,4,GreaterOdysseus,-,-,,
129135 (2005 AD21),0.098,0.01,0.5265,2.11857924091635,42.7730751842144,0.07,?,?,?,0.855,1.365,0.635,0.23,0.225,?,?,?,5,GreaterPatroclus,Cebriones,BitiasSub,,
129145 (2005 CE),0.0706,0.0897,0.311,2.66556199112438,32.341552333737695,?,?,?,?,?,?,?,?,?,0.3017245,0.4316615,-0.1545,5,-,1990VU1,1990VU1Sub,,
129147 (2005 CY70),0.0527,0.0254,0.2952,1.25346721533151,26.039919703988105,0.058,?,?,?,0.73,2.28,0.52,0.370000000000001,0.23,?,?,?,5,GreaterAneas,Aneas,AneasSub,,
129153 (2005 EL140),0.0329,0.0481,0.4377,-0.84719475618698,18.3384271175839,0.073,?,?,?,0.760000000000002,2.09,0.550000000000001,0.23,0.16,?,?,?,5,GreaterPatroclus,Troilus,TroilusSub,,
129602 (1997 WA12),0.0888,0.0673,0.3012,3.784775848512661,38.49452808138821,0.113,?,?,?,0.77,1.6,0.559999999999999,0.27,0.09,?,?,?,4,GreaterHektor,Hektor,-,,
130190 (2000 AG90),0.0846,0.0427,0.2784,3.45773929483848,37.726005144984704,0.114,?,?,?,0.779999999999998,1.55,0.57,0.289999999999999,0.32,0.298502,0.505622,?,4,-,-,-,,
131447 (2001 QZ113),0.0382,0.0428,0.552,-1.01865722543994,20.004408465325398,0.066,?,?,?,0.833333333333334,1.63,0.623333333333332,0.293333333333333,0.173333333333334,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
131635 (2001 XW71),0.121,0.0541,0.0413,8.98560172229423,55.4445572383993,?,?,?,?,0.77,1.19,0.550000000000001,0.260000000000002,0.18,?,?,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
133853 (2003 YQ133),0.0775,0.0384,0.2879,3.16491370252362,37.09895207881961,0.093,?,?,?,0.789999999999999,1.31,0.57,0.259999999999998,0.110000000000003,0.429014,0.5711735,0.229949,5,GreaterAstyanax,Mentor,1988RR10Sub,,
133862 (2004 BR38),0.1041,0.0447,0.4936,4.7395947909348,52.6764655888978,0.098,?,?,?,0.719999999999999,1.43,0.5,0.400000000000002,0.259999999999998,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
135547 (2002 EN14),0.0599,0.0564,0.374,0.721005629307832,26.7319667894412,0.07,?,?,?,0.865,1.28,0.654999999999999,0.265000000000001,0.15,?,?,?,4,-,-,-,,
136557 Neleus (5214 T-2),0.0591,0.0183,0.1958,1.8545541668645,27.0604209594409,?,?,?,?,0.739999999999998,1.44,0.530000000000001,0.219999999999999,0.18,?,?,?,4,GreaterTelamon,-,-,,
137879 (2000 AJ114),0.0787,0.0444,0.2373,2.88518573524871,33.649042822112996,0.06,?,?,?,0.870000000000001,1.56,0.66,0.210000000000001,0.190000000000001,?,?,?,4,GreaterAjax,-,EurybatesSub,,
150876 (2001 SA220),0.0931,0.0388,0.0685,4.6746330063902,39.9255189095987,?,?,?,?,0.832500000000001,1.41,0.62,0.3,0.1825,?,?,?,5,GreaterAneas,1989UQ5,-,,
151883 (2003 WQ25),0.1499,0.0448,0.0761,13.7485387471474,69.342007238875,?,?,?,?,0.859999999999999,1.54,0.640000000000001,0.259999999999998,0.120000000000001,?,?,?,5,GreaterAstyanax,Astyanax,AcamasSub,,
152297 (2005 TH49),0.1119,0.0379,0.2041,6.3965975624476,49.3473482218344,0.051,?,?,?,0.7825,1.8925,0.57,0.27,0.14,0.41625875,0.8128195,?,5,GreaterAstyanax,Astyanax,-,,
153141 (2000 SP203),0.0892,0.0235,0.3009,2.91183096528647,35.996419386001,0.064,?,?,?,0.84,1.77,0.629999999999999,0.280000000000001,0.27,?,?,?,5,GreaterAstyanax,Mentor,1988RR10Sub,,
153500 (2001 RN122),0.1239,0.0337,0.2564,8.38938918627719,57.342086988519,0.077,?,?,?,0.854999999999999,1.745,0.639999999999999,0.210000000000001,0.215000000000002,?,?,?,5,GreaterAstyanax,Astyanax,AstyanaxSub,,
153708 (2001 UK76),0.0444,0.0672,0.1418,1.7179285377966398,22.3611997533493,0.085,?,?,?,0.77,1.79,0.560000000000002,0.210000000000001,-0.010000000000002,?,?,?,5,-,Asteropaios,-,,
153758 (2001 UQ214),0.0629,0.0311,0.0623,1.74431919492218,23.966612503396,0.052,?,?,?,0.779999999999998,1.39,0.560000000000002,0.219999999999999,0.050000000000001,?,?,?,5,-,Asteropaios,1988RS10Sub,,
154990 (2005 AA66),0.0367,0.0456,0.2028,0.312429137797096,12.9138787154449,0.063,?,?,?,0.813333333333333,1.43166666666667,0.596666666666666,0.241666666666667,0.14,?,?,?,5,GreaterPatroclus,1989TX11,-,,
154992 (2005 CV68),0.0758,0.0317,0.15,2.82982003359621,32.3652797637136,0.061,?,?,?,0.869999999999999,1.49,0.655000000000001,0.33,0.129999999999999,?,?,?,5,GreaterAneas,Sarpedon,SarpedonSub,,
155332 (2006 BA157),0.0857,0.0857,0.0715,4.59158878353173,36.9048509826135,0.064,?,?,?,0.8,1.96333333333333,0.586666666666665,0.246666666666667,0.109999999999999,?,?,?,5,-,Anchises,-,,
155337 (2006 KH89),0.0238,0.0422,0.3011,-0.14683152924402498,10.1748156158729,0.065,?,?,?,0.75,1.46,0.530000000000001,0.359999999999999,0.18,?,?,?,5,GreaterPatroclus,Memnon,-,,
155427 (1997 LO5),0.0295,0.0229,0.2203,0.030361045141887994,13.655825963354399,?,?,?,?,0.790000000000003,1.48,0.579999999999998,0.210000000000001,0.129999999999999,?,?,?,5,-,-,-,,
155786 (2000 SD358),0.0717,0.0663,0.3754,1.46268778929436,29.581682677557698,0.109,?,?,?,0.84,1.47,0.620000000000001,0.194999999999999,0.195,?,?,?,5,GreaterAneas,Aneas,HelicaonSub,,
155789 (2000 TD9),0.0043,0.1185,0.1376,1.48228328660997,8.258328561491341,0.115,?,?,?,0.670000000000002,1.2,0.469999999999999,0.110000000000003,0.329999999999998,0.126478,0.476464,-0.040926000000002,5,GreaterPatroclus,1971FV1,1971FV1Sub,,
156125 (2001 SH347),0.0934,0.0375,0.3174,3.5145325581351,38.8171073659735,0.031,?,?,?,?,?,?,?,?,0.217022,0.6854325,?,5,-,Dolon,DolonSub,,
156237 (2001 UH146),0.0253,0.1436,0.0724,2.94511800105818,16.661069856484197,0.09,?,?,?,0.82,0.760000000000002,0.599999999999998,0.200000000000003,0.449999999999999,?,?,?,5,GreaterPatroclus,1971FV1,LamposSub,,
156250 (2001 UM198),0.0294,0.1515,0.0519,3.155791347336049,11.478213423488901,?,?,?,?,0.870000000000001,0.629999999999999,0.66,0.309999999999999,0,?,?,?,5,GreaterPatroclus,1971FV1,LamposSub,,
156294 (2001 WU66),0.037000000000000005,0.0734,0.073,1.14141189374089,14.4424363893561,?,?,?,?,0.739999999999998,1.15,0.530000000000001,0.120000000000001,-0.02,?,?,?,5,GreaterPatroclus,Phereclos,PhereclosSub,,
157468 (2004 XS184),0.0723,0.0726,0.1786,2.83254310527536,29.639313007762297,?,?,?,?,0.785,1.135,0.57,0.195,0.094999999999999,?,?,?,5,-,-,-,,
157470 (2005 AG61),0.0388,0.0567,0.0783,1.4560857992621,19.526766787103398,0.044,?,?,?,0.810000000000002,1.59,0.600000000000001,0.219999999999999,-0.030000000000001,?,?,?,5,-,-,-,,
157471 (2005 AX71),0.0352,0.0833,0.071,1.15784438517198,12.6301801652506,?,?,?,?,0.770000000000003,1.36,0.559999999999999,0.280000000000001,0.07,?,?,?,5,GreaterPatroclus,Phereclos,PhereclosSub,,
157741 (2006 BE202),0.0388,0.0738,0.1767,0.9787525055334642,14.510453099389801,0.073,?,?,?,0.805,1.6,0.585000000000001,0.305,0.125,?,?,?,5,GreaterPatroclus,1989TX11,-,,
158231 (2001 SJ256),0.0506,0.0522,0.1315,1.94160989930822,24.8453140411975,?,?,?,?,0.719999999999999,1.37,0.510000000000002,0.209999999999997,0.07,?,?,?,5,-,Asteropaios,1988RS10Sub,,
158333 (2001 WW25),0.0335,0.0973,0.0469,1.94520498532972,17.766664731182498,?,?,?,?,0.759999999999998,1.93,0.549999999999997,0.220000000000002,-0.02,?,?,?,5,GreaterPatroclus,Phereclos,PandarusSub,,
160135 (2000 YB131),0.0529,0.0903,0.3194,1.53340724336727,24.6737732196277,?,?,?,?,0.843333333333334,1.42666666666667,0.629999999999999,0.276666666666666,0.126666666666666,?,?,?,4,-,Halaesus,-,,
160164 (2001 TW252),0.0295,0.0869,0.1592,1.3676474762063402,13.8430584122791,?,?,?,?,0.753333333333334,1.44333333333333,0.540000000000001,0.229999999999998,0.053333333333333,0.2402665,0.62044125,?,5,GreaterPatroclus,Phereclos,PhereclosSub,,
160465 (2006 BL226),0.0745,0.0776,0.0321,3.49745921904446,30.9973256261715,?,?,?,?,0.643333333333334,1.49666666666667,0.433333333333332,0.22,0.230000000000002,?,?,?,5,-,-,-,,
160534 (1996 TA58),0.0475,0.1236,0.2011,2.32911161587209,19.4397177506738,0.048,?,?,?,0.774999999999999,1.455,0.57,0.294999999999998,0.195000000000002,?,?,?,4,GreaterAchilles,Achilles,-,,
160679 (2000 DB6),0.0716,0.0459,0.2299,2.68960845550936,32.9885634591884,0.069,?,?,?,?,?,?,?,?,0.1997805,0.5829775,?,4,-,-,-,,
161017 (2002 EP106),0.119,0.0292,0.1551,6.412472997080362,48.5132728805069,0.105,?,?,?,0.73,1.7,0.510000000000002,0.139999999999997,0.080000000000002,?,?,?,4,GreaterDiomedes,-,-,C,Hasselmann2012
161020 (2002 EK158),0.0452,0.0264,0.0204,1.46636563794029,21.6318098848094,?,?,?,?,0.759999999999999,1.32333333333333,0.543333333333333,0.22,0.150000000000001,?,?,?,4,GreaterOdysseus,Odysseus,-,,
161024 (2002 FM7),0.04,0.0465,0.3637,-0.487731227723359,15.867056699597098,?,?,?,?,0.790000000000003,1.66,0.579999999999998,0.309999999999999,0.240000000000002,?,?,?,4,-,1998WR10,-,,
161027 (2002 FM38),0.0431,0.0676,0.1173,1.56169798482598,20.8617318000762,?,?,?,?,0.73,1.39,0.52,0.190000000000001,0.059999999999999,?,?,?,4,GreaterOdysseus,Odysseus,-,,
161044 (2002 GG181),0.0521,0.0217,0.225,1.4264200602898798,24.466625346522196,0.109,?,?,?,0.77,1.51,0.560000000000002,0.25,0.039999999999999,?,?,?,4,GreaterOdysseus,Odysseus,-,,
161646 (2006 B6),0.1092,0.0641,0.0225,6.20341847299198,44.671335199130404,?,?,?,?,0.91,1.46,0.690000000000001,0.239999999999998,0.270000000000003,?,?,?,5,-,Anchises,-,,
161664 (2006 DM16),0.1225,0.0043,0.2104,6.95161954138456,51.175362469582396,?,?,?,?,0.690000000000001,1.27,0.48,0.189999999999998,0.080000000000002,?,?,?,5,GreaterAstyanax,Helenos,-,,
161916 (2007 EO34),0.1123,0.0204,0.071,5.92729560670767,45.566559225008405,0.077,?,?,?,0.843333333333333,1.61666666666667,0.63,0.213333333333333,0.066666666666667,0.286614833333,0.251309,?,5,GreaterAstyanax,Helenos,-,,
162811 (2001 AG51),0.0688,0.0076,0.08199999999999999,2.43215805386001,29.450965728644398,?,?,?,?,0.75,1.41,0.539999999999999,0.18,0.080000000000002,?,?,?,4,GreaterTelamon,-,-,,
162822 (2001 BD49),0.0461,0.0292,0.4016,0.43107671240756,23.7920244962563,0.061,?,?,?,0.84,1.63,0.619999999999997,0.270000000000003,0.189999999999998,?,?,?,4,-,1998WR10,-,D,Hasselmann2012
162861 (2001 DY103),0.0029,0.1185,0.463,-0.32242403609429,4.70271201497403,0.063,?,?,?,0.850000000000001,0.93,0.630000000000003,0.329999999999998,-0.009999999999998,?,?,?,4,GreaterAchilles,1991EL,-,,
163155 (2002 CL130),0.0604,0.0245,0.0726,2.3056682617447795,27.891131367378698,0.105,?,?,?,0.77,1.515,0.560000000000001,0.179999999999998,0.120000000000001,?,?,?,4,GreaterTelamon,Kalchas,-,,
163702 (2003 FR72),0.1024,0.0473,0.3242,3.88133373971815,42.6939648138435,0.127,?,?,?,0.729999999999997,1.39,0.510000000000002,0.189999999999998,0.16,?,?,?,4,GreaterHektor,Hektor,-,,
166148 (2002 EU14),0.0116,0.1075,0.4342,-0.046846460500780986,4.14359717113072,0.039,?,?,?,0.725000000000001,1.4,0.505000000000001,0.24,0.105,?,?,?,4,GreaterAchilles,1991EL,-,,
166285 (2002 GY127),0.0884,0.0424,0.0972,4.56924272133796,39.2803211478439,?,?,?,?,0.630000000000003,1.52,0.420000000000002,0.18,0.009999999999998,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
168033 (2005 JJ143),0.047,0.1195,0.0801,2.63853678998532,18.397543931183602,0.072,?,?,?,0.689999999999998,1.63,0.48,0.190000000000001,0.07,?,?,?,4,GreaterNestor,Nestor,-,,
168364 (1996 TZ19),0.0247,0.0847,0.17800000000000002,0.789894368114211,10.120439288641,?,?,?,?,0.790000000000001,1.25,0.574999999999999,0.185000000000001,0.045,?,?,?,4,GreaterAchilles,Epeios,-,,
173086 Nireus (2007 RS8),0.0977,0.0506,0.3159,5.619459584135232,47.41106724192571,0.073,?,?,?,?,?,?,?,?,0.401215666666,0.426175666667,?,4,GreaterHektor,Thersites,-,,
178268 (2008 AH32),0.0885,0.0574,0.1906,3.705397533649661,35.8289673389106,0.039,?,?,?,?,?,?,?,?,0.355676,0.566868,?,5,-,Dolon,-,,
179902 (2002 VO4),0.0918,0.031,0.0637,4.24003760080387,38.166684509297205,?,?,?,?,?,?,?,?,?,0.067727999999999,0.949227,?,5,GreaterAneas,1989UQ5,-,,
182522 (2001 SZ337),0.1289,0.0537,0.079,8.5070772231403,53.8557702397371,?,?,?,?,?,?,?,?,?,0.4258835,1.138785,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
184983 (2006 CS19),0.1071,0.0332,0.1878,5.60907653969366,45.8327677590364,0.096,?,?,?,?,?,?,?,?,0.3768495,0.9444645,?,5,GreaterAstyanax,Helenos,-,,
184988 (2006 FF12),0.0901,0.0561,0.2335,3.82821950030763,38.4369168920511,0.066,?,?,?,?,?,?,?,?,0.406299,1.007964333333,0.579187,5,GreaterAneas,1988RH13,-,,
185485 (2007 EL68),0.0696,0.0299,0.0718,2.31536316474467,27.4135356724635,?,?,?,?,?,?,?,?,?,0.370766,0.838977,?,5,-,Asteropaios,1988RS10Sub,,
185906 (2000 SF94),0.0366,0.0409,0.1658,0.436489104356781,14.3743635974191,0.073,?,?,?,?,?,?,?,?,0.4325985,0.430483,-0.003484499999999,5,GreaterPatroclus,Phereclos,PhereclosSub,,
186128 (2001 TP154),0.0437,0.0612,0.1912,1.35520503204737,19.848531002623602,0.077,?,?,?,?,?,?,?,?,0.4196235,0.8984155,?,5,-,-,-,,
187456 (2005 XK5),0.1298,0.0591,0.1984,11.4047119147996,63.288483586961604,0.05,?,?,?,?,?,?,?,?,0.379877,0.9086525,0.164074,5,GreaterAstyanax,Astyanax,-,,
187476 (2006 BB213),0.0865,0.0787,0.2912,3.3675765831886806,36.1843101323239,?,?,?,?,?,?,?,?,?,0.3638125,0.295877,?,5,-,1990VU1,IdaiosSub,,
190268 (2007 XU3),0.0588,0.0806,0.3193,2.16606189714111,28.445281453826603,0.057,?,?,?,?,?,?,?,?,0.22688725,0.4842285,?,4,-,Halaesus,-,,
195104 (2002 CN130),0.0532,0.0439,0.5336,-0.6916357472672839,27.024016661937104,?,?,?,?,?,?,?,?,?,0.3966125,0.7239055,?,4,-,-,-,,
200023 (2007 OU6),0.101,0.0693,0.269,5.59693455534847,45.459228681964206,0.094,?,?,?,?,?,?,?,?,0.450225,0.5080055,?,4,GreaterHektor,Thersites,-,,
202752 (2007 PX30),0.0797,0.1263,0.3457,3.55735624875822,33.5686548453646,0.08,?,?,?,?,?,?,?,?,0.446972,0.351243,?,4,GreaterNestor,-,-,,
204911 (2008 QE5),0.0584,0.0528,0.2534,2.06359076576435,28.317035356307894,0.07,?,?,?,?,?,?,?,?,0.265557,0.522048,?,4,GreaterTelamon,Theoklymenos,MakhaonSub,,
207749 (2007 RC286),0.0963,0.0664,0.4316,4.22997582328239,45.25787756173101,0.07,?,?,?,?,?,?,?,?,0.469093,0.711586,?,4,GreaterAjax,Ajax,2002cq134Sub,,
216409 (2008 GM84),0.1134,0.016,0.0856,7.34004007865178,50.878846616454105,?,?,?,?,?,?,?,?,?,0.2260605,0.653948,?,5,GreaterAstyanax,Astyanax,-,,
224020 (2005 JL160),0.114,0.0316,0.4805,5.750409690829638,54.7960526275661,?,?,?,?,?,?,?,?,?,0.436203,0.5057065,?,4,GreaterHektor,Hektor,-,,
226027 (2002 EK127),0.0239,0.0477,0.5261,-1.90412425390072,14.422886699398804,0.102,?,?,?,?,?,?,?,?,0.37215675,0.7617675,?,4,-,Stentor,-,,
233925 (2009 UL2),0.0594,0.1067,0.2542,2.75837381767493,26.9508998868075,0.08,?,?,?,?,?,?,?,?,0.4557955,0.956392,?,4,GreaterNestor,Eurymedon,-,,
243484 (2009 TA23),0.0649,0.0324,0.2205,1.610649014535,25.7606468616202,0.071,?,?,?,?,?,?,?,?,0.24787,0.469065,?,4,GreaterTelamon,Theoklymenos,-,,
246114 (2007 GR70),0.1068,0.0407,0.1539,6.99663455154047,50.482890148935006,0.061,?,?,?,?,?,?,?,?,0.054925999999998,0.9509535,0.7833015,5,GreaterAstyanax,Helenos,-,,
246147 (2007 PM16),0.0399,0.0645,0.3214,0.4473963873394311,19.840964721968106,0.085,?,?,?,?,?,?,?,?,0.279140666667,1.208683333333,?,4,-,-,-,,
247967 (2003 YD149),0.076,0.0389,0.4698,1.91621131475586,38.121028552728895,0.059,?,?,?,?,?,?,?,?,0.3624655,0.4669095,0.0323715,5,GreaterAneas,Aneas,-,,
248550 (2005 XS92),0.0923,0.0444,0.4345,3.30173552316438,44.922318322432794,0.062,?,?,?,?,?,?,?,?,0.417536,0.67028,0.68061,5,-,Dolon,DolonSub,,
252173 (2001 DL10),0.0069,0.0746,0.2206,0.423158171752455,6.153813066444781,?,?,?,?,?,?,?,?,?,0.034162999999999,0.705307,?,4,-,Ulysses,-,,
254669 (2005 LO19),0.0584,0.0365,0.2865,1.59135809513239,28.365939432088105,0.063,?,?,?,?,?,?,?,?,0.378336,0.433637,?,4,-,-,-,,
254679 (2005 LU50),0.0333,0.0768,0.2201,1.17798679603747,17.3841426746691,?,?,?,?,?,?,?,?,?,0.643175,0.788059,-0.158566,4,-,Halitherses,-,,
257405 (2009 SG330),0.0327,0.0971,0.3686,1.04024493886528,19.270248584809803,?,?,?,?,?,?,?,?,?,0.423583,0.5770775,?,4,-,Halaesus,-,,
264154 (2009 VA107),0.0791,0.0108,0.3238,2.22618648812786,33.1854466744632,0.063,?,?,?,?,?,?,?,?,0.323023,0.753758,?,4,-,Polypoites,-,,
264155 (2009 VJ109),0.1101,0.0649,0.3492,6.4426157347910085,51.4854745903392,0.039,?,?,?,?,?,?,?,?,0.294017666666,1.004185,?,4,GreaterHektor,Thersites,-,,
266869 (2009 UZ151),0.0907,0.0895,0.3425,4.73750820154999,42.4623306789974,0.083,?,?,?,?,?,?,?,?,0.4152945,0.801517,?,4,GreaterHektor,Thersites,-,,
275007 (2009 TW40),0.0758,0.0651,0.3696,2.3020272094674303,32.8377986011895,0.066,?,?,?,?,?,?,?,?,0.612676,1.077039,?,4,-,-,-,,
280072 (2002 CL218),0.0215,0.0525,0.4547,-2.05051216604181,8.85475421665487,?,?,?,?,?,?,?,?,?,0.2706505,1.3207415,?,4,-,Stentor,-,,
282198 (2001 UM166),0.0971,0.0524,0.1458,4.43229282859863,39.4753679881792,0.119,?,?,?,?,?,?,?,?,0.379222,0.6412805,0.248898,5,GreaterAstyanax,-,-,,
283173 (2009 HZ62),0.1158,0.0047,0.2066,6.17912529002314,48.680219581456,0.053,?,?,?,?,?,?,?,?,0.178007,0.3337915,?,5,GreaterAstyanax,Helenos,-,,
283519 (2001 TP47),0.0435,0.052000000000000005,0.1672,0.788730057198848,15.8278689633137,?,?,?,?,?,?,?,?,?,0.271765,0.709011,?,5,GreaterPatroclus,Phereclos,PhereclosSub,,
284192 (2006 BR12),0.0858,0.0794,0.1998,4.09521291698519,35.2227281920029,?,?,?,?,?,?,?,?,?,0.25527025,0.6296005,?,5,-,-,-,,
284433 (2007 DU52),0.0136,0.1231,0.1871,1.64690412598469,10.8690021297431,0.059,?,?,?,?,?,?,?,?,0.4202925,0.5464035,0.3417045,5,GreaterPatroclus,1971FV1,1971FV1Sub,,
284443 (2007 EE51),0.0573,0.0421,0.1826,1.1906098833162,22.299368077332602,?,?,?,?,?,?,?,?,?,0.727336,1.2326555,1.1961995,5,-,Asteropaios,LykaonSub,,
284882 (2009 FY59),0.0834,0.0425,0.1389,3.73614600421826,36.362052549249,?,?,?,?,?,?,?,?,?,0.4350375,0.7209095,?,5,-,Dolon,ErichthoniosSub,,
